X,Y,id,OBJECTID,xcoord,ycoord
1962375.69402954,541208.628787471,"10",,1962375.69402954,541208.628787471
1962368.97197202,541232.509306423,"11",,1962368.97197202,541232.509306423
1962389.8790965,541225.391645947,"12",,1962389.8790965,541225.391645947
1962384.03353504,541230.36093419,"13",,1962384.03353504,541230.36093419
1962375.67092047,541216.813665198,"14",,1962375.67092047,541216.813665198
1962395.11466788,541203.989791568,"15",,1962395.11466788,541203.989791568
1962383.07671984,541210.398239836,"16",,1962383.07671984,541210.398239836
1962369.96316572,541251.863272309,"17",,1962369.96316572,541251.863272309
1962397.04632022,541200.066498696,"18",,1962397.04632022,541200.066498696
1962392.47324133,541209.913714616,"19",,1962392.47324133,541209.913714616
1962572.72783993,540681.959979021,"0",,1962572.72783993,540681.959979021
1962581.78073577,540639.576884037,"1",,1962581.78073577,540639.576884037
1962570.60894749,540654.70497113,"2",,1962570.60894749,540654.70497113
1962577.1925558,540691.09568634,"3",,1962577.1925558,540691.09568634
1962587.45529934,540669.538375175,"4",,1962587.45529934,540669.538375175
1962584.14619991,540668.892208313,"5",,1962584.14619991,540668.892208313
1962585.17931876,540650.17743761,"6",,1962585.17931876,540650.17743761
1962570.39960839,540695.056382714,"7",,1962570.39960839,540695.056382714
1962574.44538249,540660.989432094,"8",,1962574.44538249,540660.989432094
1962575.37323836,540654.596887007,"9",,1962575.37323836,540654.596887007
1962582.80212292,540673.223604576,"10",,1962582.80212292,540673.223604576
1962567.47558854,540684.037355529,"11",,1962567.47558854,540684.037355529
1962567.38676294,540676.862310019,"12",,1962567.38676294,540676.862310019
1962586.41476423,540659.902136707,"13",,1962586.41476423,540659.902136707
1962576.58947517,540686.976377377,"14",,1962576.58947517,540686.976377377
1962587.63368267,540641.664637584,"15",,1962587.63368267,540641.664637584
1962585.17955282,540654.768190539,"16",,1962585.17955282,540654.768190539
1962570.50510867,540671.438187034,"17",,1962570.50510867,540671.438187034
1962588.96822633,540663.866828706,"18",,1962588.96822633,540663.866828706
1962572.0547592,540677.127842874,"19",,1962572.0547592,540677.127842874
1992499.05106609,524891.359008064,"0",,1992499.05106609,524891.359008064
1992508.82517641,524898.074953498,"1",,1992508.82517641,524898.074953498
1992502.42026153,524889.017939081,"2",,1992502.42026153,524889.017939081
1992509.89592665,524892.342613569,"3",,1992509.89592665,524892.342613569
1992501.91429956,524892.781605623,"4",,1992501.91429956,524892.781605623
1992505.38299709,524893.186182563,"5",,1992505.38299709,524893.186182563
1992506.82249701,524887.635652128,"6",,1992506.82249701,524887.635652128
1992505.43203224,524895.518234209,"7",,1992505.43203224,524895.518234209
1992499.97773545,524889.081348025,"8",,1992499.97773545,524889.081348025
1992506.8022597,524897.108587181,"9",,1992506.8022597,524897.108587181
1992510.07224292,524887.525288398,"10",,1992510.07224292,524887.525288398
1992501.93270809,524895.453607959,"11",,1992501.93270809,524895.453607959
1992501.23633579,524886.973030535,"12",,1992501.23633579,524886.973030535
1992511.99240146,524893.362064974,"13",,1992511.99240146,524893.362064974
1992507.60227953,524891.205351703,"14",,1992507.60227953,524891.205351703
1992514.37142679,524890.176338346,"15",,1992514.37142679,524890.176338346
1992511.11268193,524890.110443013,"16",,1992511.11268193,524890.110443013
1992510.08256911,524895.585633017,"17",,1992510.08256911,524895.585633017
1992505.03658866,524889.505601784,"18",,1992505.03658866,524889.505601784
1992504.14784307,524886.406923043,"19",,1992504.14784307,524886.406923043
2009871.40390366,510871.060199654,"0",,2009871.40390366,510871.060199654
2009874.86714763,510863.447148884,"1",,2009874.86714763,510863.447148884
2009862.36213142,510868.425510047,"2",,2009862.36213142,510868.425510047
2009866.61738351,510869.033636774,"3",,2009866.61738351,510869.033636774
2009877.53496505,510859.924904509,"4",,2009877.53496505,510859.924904509
2009873.98151402,510869.390209892,"5",,2009873.98151402,510869.390209892
2009865.13266979,510867.539587574,"6",,2009865.13266979,510867.539587574
2009871.87710923,510866.55956164,"7",,2009871.87710923,510866.55956164
2009868.88780287,510869.913718279,"8",,2009868.88780287,510869.913718279
2009872.34901463,510872.909621708,"9",,2009872.34901463,510872.909621708
2009880.20491466,510861.440133389,"10",,2009880.20491466,510861.440133389
2009876.8646213,510869.029554565,"11",,2009876.8646213,510869.029554565
2009866.10028293,510865.419385641,"12",,2009866.10028293,510865.419385641
2009873.29912344,510861.021917281,"13",,2009873.29912344,510861.021917281
2009868.25364707,510864.307387876,"14",,2009868.25364707,510864.307387876
2009868.0824945,510875.284592761,"15",,2009868.0824945,510875.284592761
2009863.64946338,510865.55487047,"16",,2009863.64946338,510865.55487047
2009877.54240024,510864.905520068,"17",,2009877.54240024,510864.905520068
2009881.40405062,510863.705517929,"18",,2009881.40405062,510863.705517929
2009866.05076993,510875.490088018,"19",,2009866.05076993,510875.490088018
2025467.09514894,498023.055838379,"0",,2025467.09514894,498023.055838379
2025477.31660206,498019.430331791,"1",,2025477.31660206,498019.430331791
2025460.79348955,498039.312786385,"2",,2025460.79348955,498039.312786385
2025468.74039972,498042.453264907,"3",,2025468.74039972,498042.453264907
2025477.84161028,498034.857904794,"4",,2025477.84161028,498034.857904794
2025467.99469781,498025.634907094,"5",,2025467.99469781,498025.634907094
2025478.43952097,498028.833435529,"6",,2025478.43952097,498028.833435529
2025474.82367652,498031.365762361,"7",,2025474.82367652,498031.365762361
2025477.94055217,498024.599432213,"8",,2025477.94055217,498024.599432213
2025465.92432891,498031.240615039,"9",,2025465.92432891,498031.240615039
2025469.7617185,498048.152503113,"10",,2025469.7617185,498048.152503113
2025482.49573108,498028.556015823,"11",,2025482.49573108,498028.556015823
2025455.2097716,498050.482424984,"12",,2025455.2097716,498050.482424984
2025480.0965563,498021.188492671,"13",,2025480.0965563,498021.188492671
2025471.68993561,498031.033505762,"14",,2025471.68993561,498031.033505762
2025473.51515026,498026.045523745,"15",,2025473.51515026,498026.045523745
2025451.58853591,498044.681362629,"16",,2025451.58853591,498044.681362629
2025468.71082838,498045.084238363,"17",,2025468.71082838,498045.084238363
2025484.93598393,498017.584336282,"18",,2025484.93598393,498017.584336282
2025468.44273344,498019.172382117,"19",,2025468.44273344,498019.172382117
1992422.9187102,524974.169091161,"0",,1992422.9187102,524974.169091161
1992430.88040044,524978.66287412,"1",,1992430.88040044,524978.66287412
1992419.88895283,524990.428551563,"2",,1992419.88895283,524990.428551563
1992418.65298574,524976.684844274,"3",,1992418.65298574,524976.684844274
1992428.44027033,524979.1829807,"4",,1992428.44027033,524979.1829807
1992424.82213838,524980.964937116,"5",,1992424.82213838,524980.964937116
1992426.05710283,524979.209606331,"6",,1992426.05710283,524979.209606331
1992410.25373969,524990.707486982,"7",,1992410.25373969,524990.707486982
1992417.26793314,524979.449665102,"8",,1992417.26793314,524979.449665102
1992413.93427657,524986.168747589,"9",,1992413.93427657,524986.168747589
1992428.95586829,524982.871953671,"10",,1992428.95586829,524982.871953671
1992419.25283362,524981.506342486,"11",,1992419.25283362,524981.506342486
1992420.71492386,524984.461501351,"12",,1992420.71492386,524984.461501351
1992416.45203454,524988.428652439,"13",,1992416.45203454,524988.428652439
1992420.22660952,524979.092288845,"14",,1992420.22660952,524979.092288845
1992417.37300121,524984.732364339,"15",,1992417.37300121,524984.732364339
1992415.01792836,524980.125013696,"16",,1992415.01792836,524980.125013696
1992411.96476733,524992.015135,"17",,1992411.96476733,524992.015135
1992423.45954063,524983.928061601,"18",,1992423.45954063,524983.928061601
1992420.25617415,524993.022143477,"19",,1992420.25617415,524993.022143477
2038258.06101165,487141.630248881,"0",,2038258.06101165,487141.630248881
2038202.10995735,487164.637928673,"1",,2038202.10995735,487164.637928673
2038249.6322442,487137.92157878,"2",,2038249.6322442,487137.92157878
2038223.6014245,487159.675348937,"3",,2038223.6014245,487159.675348937
2038250.4769905,487140.175314435,"4",,2038250.4769905,487140.175314435
2038245.36232358,487149.256779606,"5",,2038245.36232358,487149.256779606
2038221.13909382,487162.13714067,"6",,2038221.13909382,487162.13714067
2038242.25353852,487140.52594363,"7",,2038242.25353852,487140.52594363
2038242.40015057,487142.782025995,"8",,2038242.40015057,487142.782025995
2038204.86204755,487176.152140142,"9",,2038204.86204755,487176.152140142
2038224.69897363,487161.454795098,"10",,2038224.69897363,487161.454795098
2038238.92019013,487151.672306649,"11",,2038238.92019013,487151.672306649
2038217.97594766,487159.795405479,"12",,2038217.97594766,487159.795405479
2038236.70342172,487151.958898797,"13",,2038236.70342172,487151.958898797
2038256.83858716,487136.866320885,"14",,2038256.83858716,487136.866320885
2038222.7944754,487150.827314717,"15",,2038222.7944754,487150.827314717
2038209.28749839,487162.460416801,"16",,2038209.28749839,487162.460416801
2038230.06841527,487153.822360411,"17",,2038230.06841527,487153.822360411
2038215.68634568,487168.302713646,"18",,2038215.68634568,487168.302713646
2038236.49453915,487144.232104954,"19",,2038236.49453915,487144.232104954
2009735.38700443,510957.357515184,"0",,2009735.38700443,510957.357515184
2009683.73004057,510962.579235477,"1",,2009683.73004057,510962.579235477
2009713.90381272,510952.954342131,"2",,2009713.90381272,510952.954342131
2009734.73834265,510953.881095949,"3",,2009734.73834265,510953.881095949
2009639.34787393,510966.236283139,"4",,2009639.34787393,510966.236283139
2009690.59940323,510948.483393069,"5",,2009690.59940323,510948.483393069
2009650.62295753,510954.283121417,"6",,2009650.62295753,510954.283121417
2009662.21866742,510960.13709612,"7",,2009662.21866742,510960.13709612
2009708.99601427,510946.202086557,"8",,2009708.99601427,510946.202086557
2009741.60594548,510952.995828875,"9",,2009741.60594548,510952.995828875
2009695.98371655,510967.735643617,"10",,2009695.98371655,510967.735643617
2009627.17570305,510980.076153191,"11",,2009627.17570305,510980.076153191
2009745.44308516,510941.78473157,"12",,2009745.44308516,510941.78473157
2009711.73519742,510965.764283284,"13",,2009711.73519742,510965.764283284
2009723.18201009,510954.722192332,"14",,2009723.18201009,510954.722192332
2009667.60996719,510977.234753331,"15",,2009667.60996719,510977.234753331
2009705.04767157,510939.182270634,"16",,2009705.04767157,510939.182270634
2009633.79304925,510983.530729564,"17",,2009633.79304925,510983.530729564
2009670.48267106,510975.480933298,"18",,2009670.48267106,510975.480933298
2009663.27739309,510974.671632577,"19",,2009663.27739309,510974.671632577
1995962.75080798,521122.411141068,"0",,1995962.75080798,521122.411141068
1995967.53523836,521128.22358288,"1",,1995967.53523836,521128.22358288
1995961.15518,521120.623906516,"2",,1995961.15518,521120.623906516
1995964.70022941,521125.030254514,"3",,1995964.70022941,521125.030254514
1995974.36396456,521118.563581485,"4",,1995974.36396456,521118.563581485
1995955.36446782,521125.841833868,"5",,1995955.36446782,521125.841833868
1995954.60733022,521121.265135861,"6",,1995954.60733022,521121.265135861
1995969.97227064,521119.691308077,"7",,1995969.97227064,521119.691308077
1995957.03215236,521124.621338037,"8",,1995957.03215236,521124.621338037
1995957.23399316,521117.890689814,"9",,1995957.23399316,521117.890689814
1995968.47634828,521117.605917224,"10",,1995968.47634828,521117.605917224
1995976.48513521,521125.039650573,"11",,1995976.48513521,521125.039650573
1995961.26882368,521125.528930017,"12",,1995961.26882368,521125.528930017
1995967.4906588,521124.660699047,"13",,1995967.4906588,521124.660699047
1995962.68110562,521117.681378448,"14",,1995962.68110562,521117.681378448
1995976.26734941,521120.294970026,"15",,1995976.26734941,521120.294970026
1995965.66182955,521127.495495244,"16",,1995965.66182955,521127.495495244
1995959.64400696,521122.484788433,"17",,1995959.64400696,521122.484788433
1995959.16256357,521126.60925321,"18",,1995959.16256357,521126.60925321
1995958.85664705,521120.52002296,"19",,1995958.85664705,521120.52002296
1937166.95246453,559233.415167149,"0",,1937166.95246453,559233.415167149
1937147.03202581,559240.833534569,"1",,1937147.03202581,559240.833534569
1937154.01389696,559235.439103378,"2",,1937154.01389696,559235.439103378
1937173.23359226,559246.779924755,"3",,1937173.23359226,559246.779924755
1937170.37029834,559232.446279447,"4",,1937170.37029834,559232.446279447
1937164.32280906,559226.152881602,"5",,1937164.32280906,559226.152881602
1937169.09468702,559238.396302634,"6",,1937169.09468702,559238.396302634
1937161.74187353,559244.803012908,"7",,1937161.74187353,559244.803012908
1937152.36898656,559242.493394429,"8",,1937152.36898656,559242.493394429
1937148.77365211,559238.193126276,"9",,1937148.77365211,559238.193126276
1937157.83315435,559237.386540066,"10",,1937157.83315435,559237.386540066
1937172.88824819,559240.035303952,"11",,1937172.88824819,559240.035303952
1937173.51621887,559234.43844179,"12",,1937173.51621887,559234.43844179
1937175.58634438,559234.373030563,"13",,1937175.58634438,559234.373030563
1937175.6158162,559249.143937584,"14",,1937175.6158162,559249.143937584
1937148.52806967,559232.790275625,"15",,1937148.52806967,559232.790275625
1937173.16328442,559243.742431045,"16",,1937173.16328442,559243.742431045
1937157.01847807,559223.798035137,"17",,1937157.01847807,559223.798035137
1937163.8105938,559240.910125281,"18",,1937163.8105938,559240.910125281
1937168.17294035,559227.405032606,"19",,1937168.17294035,559227.405032606
1962378.41707884,541220.347146325,"0",,1962378.41707884,541220.347146325
1962376.57694887,541213.698918618,"1",,1962376.57694887,541213.698918618
1962386.18031635,541209.880243188,"2",,1962386.18031635,541209.880243188
1962372.7605179,541232.943575009,"3",,1962372.7605179,541232.943575009
1962381.37925678,541214.044203598,"4",,1962381.37925678,541214.044203598
1962367.05532636,541230.979341854,"5",,1962367.05532636,541230.979341854
1962376.43585774,541235.441103047,"6",,1962376.43585774,541235.441103047
1962376.78081251,541211.479533173,"7",,1962376.78081251,541211.479533173
1962373.54511391,541221.98417333,"8",,1962373.54511391,541221.98417333
1962386.37689705,541220.513453101,"9",,1962386.37689705,541220.513453101
1962371.57974394,541236.344987852,"10",,1962371.57974394,541236.344987852
1962367.86517423,541235.602997781,"11",,1962367.86517423,541235.602997781
1962383.76063419,541212.530639019,"12",,1962383.76063419,541212.530639019
1962382.92297025,541227.723495328,"13",,1962382.92297025,541227.723495328
1962388.68848131,541213.616481308,"14",,1962388.68848131,541213.616481308
1962368.71706309,541222.031444415,"15",,1962368.71706309,541222.031444415
