X,Y,X,Y,id,OBJECTID,xcoord,ycoord
-118.833413475911,34.0230553669393,1923026.791121359914541,558339.666078421054408,"10",,1923026.791121359914541,558339.666078421054408
-118.833906677989,34.0233014352336,1922981.466969949891791,558367.337578275008127,"11",,1922981.466969949891791,558367.337578275008127
-118.833866034592,34.0233116242462,1922985.230030789971352,558368.436594482976943,"12",,1922985.230030789971352,558368.436594482976943
-118.833713196591,34.0232675751173,1922999.305097929900512,558363.433606939041056,"13",,1922999.305097929900512,558363.433606939041056
-118.834082174255,34.0234274328752,1922965.374706740025431,558381.447623566025868,"14",,1922965.374706740025431,558381.447623566025868
-118.833353163615,34.0229699722063,1923032.282844650093466,558330.147975636995398,"15",,1923032.282844650093466,558330.147975636995398
-118.834137402629,34.0234453323545,1922960.290487129939720,558383.475347643019632,"16",,1922960.290487129939720,558383.475347643019632
-118.833878812024,34.023340265892,1922984.076307029929012,558371.623293854994699,"17",,1922984.076307029929012,558371.623293854994699
-118.833962680957,34.023402400225,1922976.387644689995795,558378.579449882963672,"18",,1922976.387644689995795,558378.579449882963672
-118.833612903499,34.0231978833024,1923008.503718700027093,558355.626619401969947,"19",,1923008.503718700027093,558355.626619401969947
-118.680117623442,34.0325691937836,1937191.937841469887644,559288.350297442986630,"0",,1937191.937841469887644,559288.350297442986630
-118.680465766809,34.0324171156934,1937159.673505800077692,559271.699320513987914,"1",,1937159.673505800077692,559271.699320513987914
-118.680356326493,34.0324889035516,1937169.833951360080391,559279.593648688984104,"2",,1937169.833951360080391,559279.593648688984104
-118.68064106371,34.0321872782276,1937143.312630479922518,559246.315249957027845,"3",,1937143.312630479922518,559246.315249957027845
-118.680525562052,34.0323162667406,1937154.075825070030987,559260.550493082031608,"4",,1937154.075825070030987,559260.550493082031608
-118.680107782657,34.032481988654,1937192.781164030078799,559278.671315890038386,"5",,1937192.781164030078799,559278.671315890038386
-118.680580694122,34.0320757384503,1937148.803860940039158,559233.905457796994597,"6",,1937148.803860940039158,559233.905457796994597
-118.680060070015,34.0324289692722,1937197.147518849931657,559272.760570080019534,"7",,1937197.147518849931657,559272.760570080019534
-118.680401509545,34.0322148839361,1937165.455665769986808,559249.227512413985096,"8",,1937165.455665769986808,559249.227512413985096
-118.680283677534,34.0323209055377,1937176.416784170083702,559260.913824466057122,"9",,1937176.416784170083702,559260.913824466057122
-118.68031668642,34.0325272261772,1937173.523383510066196,559283.819634519983083,"10",,1937173.523383510066196,559283.819634519983083
-118.680485059794,34.0322127170382,1937157.738356709945947,559249.039390814024955,"11",,1937157.738356709945947,559249.039390814024955
-118.680159674623,34.0323916930822,1937187.921297109918669,559268.688115617027506,"12",,1937187.921297109918669,559268.688115617027506
-118.680655210979,34.0321461328815,1937141.975255940109491,559241.760236438945867,"13",,1937141.975255940109491,559241.760236438945867
-118.680569734329,34.0323217157414,1937150.000709640095010,559261.182517349952832,"14",,1937150.000709640095010,559261.182517349952832
-118.680044963562,34.0324148355167,1937198.531956470105797,559271.183409100049175,"15",,1937198.531956470105797,559271.183409100049175
-118.680365482866,34.0322840662882,1937168.834592279978096,559256.878730079042725,"16",,1937168.834592279978096,559256.878730079042725
-118.68043078657,34.0322022286438,1937162.742494439939037,559247.842083545052446,"17",,1937162.742494439939037,559247.842083545052446
-118.680184473863,34.0325380069642,1937185.740969219943509,559284.932814921019599,"18",,1937185.740969219943509,559284.932814921019599
-118.680338177994,34.0322304384393,1937171.315873200073838,559250.913237320026383,"19",,1937171.315873200073838,559250.913237320026383
-118.444655085156,33.9454060771759,1958893.676820680033416,549498.364008552045561,"0",,1958893.676820680033416,549498.364008552045561
-118.444881680375,33.9458912321956,1958872.967450839933008,549552.271332095959224,"1",,1958872.967450839933008,549552.271332095959224
-118.444727890254,33.9454825628955,1958886.983904130058363,549506.877776177017950,"2",,1958886.983904130058363,549506.877776177017950
-118.445136295433,33.945928158671,1958849.447885799920186,549556.471517959958874,"3",,1958849.447885799920186,549556.471517959958874
-118.444735374979,33.9456345974939,1958886.366596190026030,549523.744903767015785,"4",,1958886.366596190026030,549523.744903767015785
-118.444989376788,33.9460134166991,1958863.071533920010552,549565.868418833008036,"5",,1958863.071533920010552,549565.868418833008036
-118.444676361908,33.9454276675249,1958891.720490070059896,549500.767566599999554,"6",,1958891.720490070059896,549500.767566599999554
-118.444900465673,33.9459457599905,1958871.257628609891981,549558.327380508999340,"7",,1958871.257628609891981,549558.327380508999340
-118.444824831106,33.946016172852,1958878.284170780098066,549566.106809781049378,"8",,1958878.284170780098066,549566.106809781049378
-118.444737845798,33.945529266578,1958886.086487930035219,549512.062340041040443,"9",,1958886.086487930035219,549512.062340041040443
-118.444520898133,33.9454278485216,1958906.092394369887188,549500.724074444035068,"10",,1958906.092394369887188,549500.724074444035068
-118.444737348784,33.9457628718477,1958886.247083189897239,549537.974230061052367,"11",,1958886.247083189897239,549537.974230061052367
-118.444648469128,33.9455977315436,1958894.382479619933292,549519.620095379999839,"12",,1958894.382479619933292,549519.620095379999839
-118.444717113816,33.9455559042282,1958888.016121929977089,549515.008576577994972,"13",,1958888.016121929977089,549515.008576577994972
-118.444774156169,33.9454826093635,1958882.706887129927054,549506.901855022995733,"14",,1958882.706887129927054,549506.901855022995733
-118.444720448366,33.9454089622823,1958887.635747059946880,549498.710764167015441,"15",,1958887.635747059946880,549498.710764167015441
-118.444709635715,33.9454422165016,1958888.651640020078048,549502.394984773010947,"16",,1958888.651640020078048,549502.394984773010947
-118.444923136074,33.9456757388957,1958869.029304649913684,549528.385227830032818,"17",,1958869.029304649913684,549528.385227830032818
-118.444887600261,33.9460984056837,1958872.521902370033786,549575.253966046962887,"18",,1958872.521902370033786,549575.253966046962887
-118.444802664722,33.9457204137267,1958880.188148760003969,549533.291384589974768,"19",,1958880.188148760003969,549533.291384589974768
-118.511291912956,34.0206554580995,1952775.914871909888461,557874.461642825976014,"0",,1952775.914871909888461,557874.461642825976014
-118.511503224811,34.0204415859262,1952756.277075039921328,557850.837890057009645,"1",,1952756.277075039921328,557850.837890057009645
-118.511273563813,34.0205842548891,1952777.569452930008993,557866.555046027991921,"2",,1952777.569452930008993,557866.555046027991921
-118.511339382154,34.0204377874171,1952771.407720509916544,557850.339558172039688,"3",,1952771.407720509916544,557850.339558172039688
-118.511203781954,34.0205545775739,1952783.997872520005330,557863.230408751056530,"4",,1952783.997872520005330,557863.230408751056530
-118.511637174999,34.020522952323,1952743.951145699946210,557859.926149399019778,"5",,1952743.951145699946210,557859.926149399019778
-118.511179084239,34.0205792603792,1952786.292916269972920,557865.956664775963873,"6",,1952786.292916269972920,557865.956664775963873
-118.511238568956,34.0205770911504,1952780.797590920003131,557865.743992540985346,"7",,1952780.797590920003131,557865.743992540985346
-118.511545732074,34.0206138694243,1952752.448285740101710,557869.967836237046868,"8",,1952752.448285740101710,557869.967836237046868
-118.511434670586,34.0206464940049,1952762.724506800062954,557873.534409565967508,"9",,1952762.724506800062954,557873.534409565967508
-118.511496955663,34.0205900353269,1952756.939896350027993,557867.301193210994825,"10",,1952756.939896350027993,557867.301193210994825
-118.511574443079,34.0204542827903,1952749.706401479896158,557852.279722432955168,"11",,1952749.706401479896158,557852.279722432955168
-118.511365979169,34.0205858843305,1952769.034746119985357,557866.779206644976512,"12",,1952769.034746119985357,557866.779206644976512
-118.511746601653,34.0204868350718,1952733.823925859993324,557855.971415376057848,"13",,1952733.823925859993324,557855.971415376057848
-118.511152687466,34.020569144797,1952788.725257660029456,557864.822229390963912,"14",,1952788.725257660029456,557864.822229390963912
-118.511325659092,34.0205807248592,1952772.755859920056537,557866.187964765005745,"15",,1952772.755859920056537,557866.187964765005745
-118.511436198121,34.0203746871361,1952762.430018689949065,557843.385866038966924,"16",,1952762.430018689949065,557843.385866038966924
-118.511437121806,34.020536951016,1952762.436284319963306,557861.384874493000098,"17",,1952762.436284319963306,557861.384874493000098
-118.511717150546,34.0205485585854,1952736.578933869954199,557862.804039673996158,"18",,1952736.578933869954199,557862.804039673996158
-118.511401284087,34.0204649316174,1952765.705670160008594,557853.379524030955508,"19",,1952765.705670160008594,557853.379524030955508
-118.445005101216,33.9459993560593,1958861.610997870098799,549564.315212212037295,"0",,1958861.610997870098799,549564.315212212037295
-118.444871928683,33.9458251007356,1958873.836473030038178,549544.931871855980717,"1",,1958873.836473030038178,549544.931871855980717
-118.444756421274,33.9457358867998,1958884.470693690003827,549534.988780902000144,"2",,1958884.470693690003827,549534.988780902000144
-118.444877210267,33.9458790165367,1958873.374689579941332,549550.914511071983725,"3",,1958873.374689579941332,549550.914511071983725
-118.444623697129,33.9454523964696,1958896.601207720115781,549503.489027385949157,"4",,1958896.601207720115781,549503.489027385949157
-118.444617039789,33.9454917040744,1958897.235930159920827,549507.846405116957612,"5",,1958897.235930159920827,549507.846405116957612
-118.444590244458,33.9455432178275,1958899.738290499895811,549513.549485641997308,"6",,1958899.738290499895811,549513.549485641997308
-118.445131255216,33.9459010386155,1958849.900503000011668,549553.461228823987767,"7",,1958849.900503000011668,549553.461228823987767
-118.445053866959,33.9457857489877,1958856.997981159947813,549540.641330305952579,"8",,1958856.997981159947813,549540.641330305952579
-118.44496498833,33.9459846113033,1958865.311959499958903,549562.663270061020739,"9",,1958865.311959499958903,549562.663270061020739
-118.444882328219,33.9459976637735,1958872.959812959888950,549564.077259334037080,"10",,1958872.959812959888950,549564.077259334037080
-118.444827338161,33.9458786655724,1958877.984908619895577,549550.855177109944634,"11",,1958877.984908619895577,549550.855177109944634
-118.445041925295,33.9460591353603,1958858.236185669898987,549570.961156275006942,"12",,1958858.236185669898987,549570.961156275006942
-118.444647893949,33.9453920996236,1958894.334751959890127,549496.810641887946986,"13",,1958894.334751959890127,549496.810641887946986
-118.444781658246,33.9457274148504,1958882.133517500013113,549534.059373904019594,"14",,1958882.133517500013113,549534.059373904019594
-118.444786482482,33.9458668486932,1958881.755982700036839,549549.527705174987204,"15",,1958881.755982700036839,549549.527705174987204
-118.444535559062,33.9454353386765,1958904.740742339985445,549501.560895456001163,"16",,1958904.740742339985445,549501.560895456001163
-118.44482168671,33.9454609136824,1958878.302289480110630,549504.514758456032723,"17",,1958878.302289480110630,549504.514758456032723
-118.444968303384,33.9458567532505,1958864.942719280021265,549548.482285285019316,"18",,1958864.942719280021265,549548.482285285019316
-118.44463710878,33.9455354033797,1958895.402099849889055,549512.701850458979607,"19",,1958895.402099849889055,549512.701850458979607
-118.511158260476,34.0201553614305,1952787.977120969910175,557818.927319759968668,"0",,1952787.977120969910175,557818.927319759968668
-118.511337762396,34.0202452374538,1952771.448673459934071,557828.980840704985894,"1",,1952771.448673459934071,557828.980840704985894
-118.511247194881,34.0201695158532,1952779.770944040035829,557820.539126954041421,"2",,1952779.770944040035829,557820.539126954041421
-118.511408003342,34.020348544239,1952765.019385100109503,557840.472803513985127,"3",,1952765.019385100109503,557840.472803513985127
-118.511009486768,34.0200475454974,1952801.657364469952881,557806.898332232958637,"4",,1952801.657364469952881,557806.898332232958637
